41.0	-126.0	-4.1368338674003615
41.0	-125.9	-4.110531435211567
41.0	-125.80000000000001	-4.084332798613293
41.0	-125.69999999999999	-4.058244829782302
41.0	-125.6	-4.032274825419395
41.0	-125.5	-4.0064305320941775
41.0	-125.4	-3.9807201727663313
41.0	-125.3	-3.9551524744636617
41.0	-125.2	-3.929736697079274
41.0	-125.10000000000001	-3.9044826632285634
41.0	-125.00000000000001	-3.879400789081146
41.0	-124.90000000000002	-3.8545021160524127
41.0	-124.8	-3.8297983432041036
41.0	-124.7	-3.80530186016226
41.0	-124.59999999999998	-3.7810257803135086
41.0	-124.49999999999999	-3.7569839739871003
41.0	-124.39999999999999	-3.7331911012687207
41.0	-124.3	-3.7096626440242524
41.0	-124.2	-3.686414936635561
41.0	-124.1	-3.6634651948674266
41.0	-124.0	-3.640831542194687
41.0	-123.9	-3.618533032822386
41.0	-123.80000000000001	-3.596589670531041
41.0	-123.70000000000002	-3.575022422375219
41.0	-123.6	-3.5538532261598514
41.0	-123.5	-3.533104990518302
41.0	-123.4	-3.51280158632335
41.0	-123.29999999999998	-3.492967828083151
41.0	-123.19999999999999	-3.4736294439144477
41.0	-123.10000000000001	-3.4548130326530484
41.0	-123.00000000000001	-3.436546006665188
41.0	-122.90000000000002	-3.418856518971442
41.0	-122.8	-3.40177337339749
41.0	-122.7	-3.3853259166318894
41.0	-122.60000000000001	-3.3695439113087557
41.0	-122.50000000000001	-3.354457389549589
41.0	-122.40000000000002	-3.340096486797167
41.0	-122.3	-3.3264912562561975
41.0	-122.2	-3.31367146481559
41.0	-122.1	-3.301666371955707
41.0	-122.0	-3.290504493824455
41.0	-121.9	-3.280213355374782
41.0	-121.80000000000001	-3.2708192341637328
41.0	-121.70000000000002	-3.262346900083416
41.0	-121.6	-3.2548193558877445
41.0	-121.5	-3.2482575838536967
41.0	-121.4	-3.2426803042319503
41.0	-121.30000000000001	-3.2381037512633135
41.0	-121.19999999999999	-3.234541472436898
41.0	-121.1	-3.2320041563279087
41.0	-121.0	-3.2304994937753415
41.0	-120.9	-3.230032076357463
41.0	-120.8	-3.230603335125547
41.0	-120.7	-3.23221152140901
41.0	-120.60000000000001	-3.2348517302640905
41.0	-120.50000000000001	-3.2385159658673914
41.0	-120.40000000000002	-3.2431932469212135
41.0	-120.3	-3.2488697490028238
41.0	-120.2	-3.255528979810224
41.0	-120.09999999999998	-3.2631519824758226
41.0	-119.99999999999999	-3.27171756156549
41.0	-119.89999999999999	-3.2812025260664677
41.0	-119.8	-3.2915819435902196
41.0	-119.7	-3.3028294001588034
41.0	-119.6	-3.3149172602769603
41.0	-119.5	-3.327816922480792
41.0	-119.4	-3.3414990661569015
41.0	-119.30000000000001	-3.3559338861015675
41.0	-119.20000000000002	-3.3710913119987103
41.0	-119.1	-3.3869412107026076
41.0	-119.0	-3.403453569887443
41.0	-118.9	-3.4205986622482207
41.0	-118.79999999999998	-3.438347189990096
41.0	-118.69999999999999	-3.4566704098168404
41.0	-118.60000000000001	-3.4755402390195878
41.0	-118.50000000000001	-3.494929343575074
41.0	-118.40000000000002	-3.514811209392958
41.0	-118.3	-3.535160198010914
41.0	-118.2	-3.5559515881328068
