41.0	-126.0	-4.146535071245175
41.0	-125.9	-4.135284487046917
41.0	-125.80000000000001	-4.124066007996969
41.0	-125.69999999999999	-4.1128820690433745
41.0	-125.6	-4.101735229349462
41.0	-125.5	-4.090628177650108
41.0	-125.4	-4.079563737725326
41.0	-125.3	-4.068544873976874
41.0	-125.2	-4.057574697090674
41.0	-125.10000000000001	-4.04665646976453
41.0	-125.00000000000001	-4.035793612477126
41.0	-124.90000000000002	-4.024989709270238
41.0	-124.8	-4.014248513511777
41.0	-124.7	-4.00357395360262
41.0	-124.59999999999998	-3.9929701385849747
41.0	-124.49999999999999	-3.9824413636046794
41.0	-124.39999999999999	-3.971992115173799
41.0	-124.3	-3.961627076173816
41.0	-124.2	-3.9513511305330513
41.0	-124.1	-3.941169367505187
41.0	-124.0	-3.9310870854686883
41.0	-123.9	-3.9211097951597433
41.0	-123.80000000000001	-3.911243222244146
41.0	-123.70000000000002	-3.901493309126382
41.0	-123.6	-3.8918662158872968
41.0	-123.5	-3.882368320235254
41.0	-123.4	-3.8730062163497836
41.0	-123.29999999999998	-3.863786712491785
41.0	-123.19999999999999	-3.854716827250344
41.0	-123.10000000000001	-3.845803784293769
41.0	-123.00000000000001	-3.8370550054916626
41.0	-122.90000000000002	-3.8284781022760614
41.0	-122.8	-3.82008086511334
41.0	-122.7	-3.8118712509649164
41.0	-122.60000000000001	-3.8038573686242914
41.0	-122.50000000000001	-3.7960474618308218
41.0	-122.40000000000002	-3.788449890077132
41.0	-122.3	-3.781073107047643
41.0	-122.2	-3.7739256366502163
41.0	-122.1	-3.7670160466316616
41.0	-122.0	-3.7603529198007495
41.0	-121.9	-3.7539448229190793
41.0	-121.80000000000001	-3.747800273360566
41.0	-121.70000000000002	-3.741927703683707
41.0	-121.6	-3.736335424306604
41.0	-121.5	-3.731031584522063
41.0	-121.4	-3.7260241321377805
41.0	-121.30000000000001	-3.721320772073723
41.0	-121.19999999999999	-3.7169289242935752
41.0	-121.1	-3.7128556814884544
41.0	-121.0	-3.709107766967221
41.0	-120.9	-3.705691493237297
41.0	-120.8	-3.7026127217813327
41.0	-120.7	-3.6998768245471956
41.0	-120.60000000000001	-3.6974886476703763
41.0	-120.50000000000001	-3.695452477938262
41.0	-120.40000000000002	-3.6937720124843096
41.0	-120.3	-3.6924503321668896
41.0	-120.2	-3.6914898790427504
41.0	-120.09999999999998	-3.6908924382895925
41.0	-119.99999999999999	-3.6906591248670537
41.0	-119.89999999999999	-3.690790375132411
41.0	-119.8	-3.69128594354809
41.0	-119.7	-3.692144904535118
41.0	-119.6	-3.693365659442022
41.0	-119.5	-3.694945948515007
41.0	-119.4	-3.6968828676747925
41.0	-119.30000000000001	-3.6991728898304816
41.0	-119.20000000000002	-3.7018118903933535
41.0	-119.1	-3.704795176595106
41.0	-119.0	-3.7081175201671943
41.0	-118.9	-3.711773192901346
41.0	-118.79999999999998	-3.715756004586625
41.0	-118.69999999999999	-3.7200593428054622
41.0	-118.60000000000001	-3.7246762140696528
41.0	-118.50000000000001	-3.7295992857865556
41.0	-118.40000000000002	-3.734820928564735
41.0	-118.3	-3.740333258395702
41.0	-118.2	-3.7461281782828317
41.0	-118.10000000000001	-3.7521974189286227
41.0	-118.00000000000001	-3.7585325781353487
41.0	-117.90000000000002	-3.7651251586207897
41.0	-117.8	-3.7719666039983646
41.0	-117.7	-3.7790483327185234
41.0	-117.6	-3.786361769814642
41.0	-117.5	-3.7938983763407674
41.0	-117.4	-3.8016496764299017
41.0	-117.30000000000001	-3.8096072819392823
41.0	-117.20000000000002	-3.8177629146831085
41.0	-117.1	-3.826108426283096
41.0	-117.0	-3.834635815692912
41.0	-116.9	-3.8433372444742653
41.0	-116.80000000000001	-3.852205049919959
41.0	-116.69999999999999	-3.861231756133192
