41.0	-126.0	-4.074228749918021
41.0	-125.9	-4.065781170062323
41.0	-125.80000000000001	-4.05800708144385
41.0	-125.69999999999999	-4.050917398415767
41.0	-125.6	-4.044522254004001
41.0	-125.5	-4.038830938391233
41.0	-125.4	-4.033851840969305
41.0	-125.3	-4.029592396732364
41.0	-125.2	-4.026059037751094
41.0	-125.10000000000001	-4.023257150418962
41.0	-125.00000000000001	-4.0211910390953784
41.0	-124.90000000000002	-4.019863896688679
41.0	-124.8	-4.019277782626013
41.0	-124.7	-4.019433608549315
41.0	-124.59999999999998	-4.020331131959676
41.0	-124.49999999999999	-4.021968957909379
41.0	-124.39999999999999	-4.024344548715132
41.0	-124.3	-4.02745424154105
41.0	-124.2	-4.031293273579032
41.0	-124.1	-4.035855814440782
41.0	-124.0	-4.041135005272551
41.0	-123.9	-4.047123004013426
41.0	-123.80000000000001	-4.053811036142553
41.0	-123.70000000000002	-4.061189450201509
41.0	-123.6	-4.069247777335956
41.0	-123.5	-4.077974794075856
41.0	-123.4	-4.087358587565608
41.0	-123.29999999999998	-4.097386622463568
41.0	-123.19999999999999	-4.108045808753091
41.0	-123.10000000000001	-4.119322569743077
41.0	-123.00000000000001	-4.131202909582569
41.0	-122.90000000000002	-4.143672479669803
41.0	-122.8	-4.1567166433984015
41.0	-122.7	-4.170320538750485
41.0	-122.60000000000001	-4.184469138316124
41.0	-122.50000000000001	-4.199147306388739
41.0	-122.40000000000002	-4.214339852855503
41.0	-122.3	-4.230031583668612
41.0	-122.2	-4.2462073477465765
41.0	-122.1	-4.262852080213548
41.0	-122.0	-4.279950841938055
41.0	-121.9	-4.297488855380618
41.0	-121.80000000000001	-4.315451536801564
41.0	-121.70000000000002	-4.333824524916457
41.0	-121.6	-4.3525937061168705
41.0	-121.5	-4.371745236398657
41.0	-121.4	-4.391265560159496
41.0	-121.30000000000001	-4.4111414260416995
41.0	-121.19999999999999	-4.431359900006542
41.0	-121.1	-4.451908375832422
41.0	-121.0	-4.472774583231891
41.0	-120.9	-4.49394659378225
41.0	-120.8	-4.515412824861673
41.0	-120.7	-4.537162041777905
41.0	-120.60000000000001	-4.5591833582701815
41.0	-120.50000000000001	-4.581466235556961
41.0	-120.40000000000002	-4.6040004800935055
41.0	-120.3	-4.626776240193732
41.0	-120.2	-4.649784001660841
41.0	-120.09999999999998	-4.673014582561299
41.0	-119.99999999999999	-4.696459127266271
41.0	-119.89999999999999	-4.7201090998749615
41.0	-119.8	-4.7439562771242105
41.0	-119.7	-4.767992740879433
41.0	-119.6	-4.792210870292852
41.0	-119.5	-4.8166033337063805
41.0	-119.4	-4.841163080368506
41.0	-119.30000000000001	-4.865883332026766
41.0	-119.20000000000002	-4.890757574450519
41.0	-119.1	-4.915779548932063
41.0	-119.0	-4.940943243808177
41.0	-118.9	-4.966242886038684
41.0	-118.79999999999998	-4.991672932873438
41.0	-118.69999999999999	-5.017228063634757
41.0	-118.60000000000001	-5.042903171638088
41.0	-118.50000000000001	-5.068693356269901
41.0	-118.40000000000002	-5.094593915238604
41.0	-118.3	-5.1206003370111475
41.0	-118.2	-5.146708293445385
41.0	-118.10000000000001	-5.172913632625948
41.0	-118.00000000000001	-5.199212371909163
41.0	-117.90000000000002	-5.225600691180884
41.0	-117.8	-5.252074926329388
41.0	-117.7	-5.278631562934147
41.0	-117.6	-5.305267230170154
41.0	-117.5	-5.331978694926242
41.0	-117.4	-5.358762856135257
41.0	-117.30000000000001	-5.385616739312921
41.0	-117.20000000000002	-5.4125374913018
41.0	-117.1	-5.439522375216178
41.0	-117.0	-5.466568765583235
41.0	-116.9	-5.493674143675682
41.0	-116.80000000000001	-5.520836093030566
41.0	-116.69999999999999	-5.548052295148981
41.0	-116.6	-5.575320525371076
41.0	-116.5	-5.602638648920903
41.0	-116.4	-5.630004617115313
41.0	-116.3	-5.65741646373137
41.0	-116.2	-5.684872301526576
41.0	-116.10000000000001	-5.712370318906437
41.0	-116.00000000000001	-5.739908776733744
41.0	-115.90000000000002	-5.7674860052742485
41.0	-115.8	-5.7951004012734
41.0	-115.7	-5.822750425158923
41.0	-115.59999999999998	-5.850434598364278
41.0	-115.49999999999999	-5.878151500767921
41.0	-115.39999999999999	-5.905899768243776
41.0	-115.3	-5.933678090318107
41.0	-115.2	-5.961485207928426
41.0	-115.1	-5.9893199112800595
41.0	-115.0	-6.017181037796157
41.0	-114.9	-6.045067470157215
41.0	-114.80000000000001	-6.072978134426094
41.0	-114.70000000000002	-6.100911998254915
41.0	-114.6	-6.128868069170159
41.0	-114.5	-6.15684539293255
41.0	-114.4	-6.184843051968483
41.0	-114.3	-6.212860163869685
41.0	-114.2	-6.240895879958163
41.0	-114.10000000000001	-6.268949383913545
41.0	-114.00000000000001	-6.297019890459911
41.0	-113.9	-6.3251066441096055
41.0	-113.8	-6.353208917961309
41.0	-113.7	-6.381326012550059
41.0	-113.6	-6.40945725474684
41.0	-113.5	-6.437601996705461
41.0	-113.4	-6.465759614854704
41.0	-113.3	-6.493929508933591
41.0	-113.2	-6.522111101067902
41.0	-113.1	-6.550303834886074
41.0	-113.0	-6.57850717467267
41.0	-112.90000000000002	-6.60672060455781
41.0	-112.8	-6.634943627740863
41.0	-112.7	-6.663175765746893
41.0	-112.6	-6.691416557714468
41.0	-112.5	-6.719665559713276
41.0	-112.4	-6.747922344090365
41.0	-112.3	-6.776186498843642
41.0	-112.2	-6.80445762702143
41.0	-112.1	-6.832735346146979
41.0	-112.0	-6.861019287666733
41.0	-111.9	-6.889309096421396
41.0	-111.80000000000001	-6.917604430138718
41.0	-111.70000000000002	-6.9459049589470645
41.0	-111.6	-6.974210364908892
41.0	-111.5	-7.002520341573172
41.0	-111.4	-7.030834593546073
41.0	-111.3	-7.059152836078922
41.0	-111.2	-7.0874747946728265
41.0	-111.1	-7.115800204699234
41.0	-111.0	-7.144128811035614
41.0	-110.9	-7.172460367715781
41.0	-110.8	-7.200794637594083
41.0	-110.7	-7.22913139202291
41.0	-110.6	-7.257470410543026
41.0	-110.5	-7.2858114805860055
41.0	-110.4	-7.314154397188477
41.0	-110.3	-7.342498962717451
41.0	-110.2	-7.370844986606425
41.0	-110.1	-7.399192285101759
41.0	-110.0	-7.427540681018836
41.1	-126.0	-4.025822009248375
41.1	-125.9	-4.017100498154186
41.1	-125.80000000000001	-4.009071773463235
41.1	-125.69999999999999	-4.001747717866486
41.1	-125.6	-3.9951393774651454
41.1	-125.5	-3.989256891398422
41.1	-125.4	-3.984109425373478
41.1	-125.3	-3.979705110025133
41.1	-125.2	-3.9760509849984844
41.1	-125.10000000000001	-3.973152949591421
41.1	-125.00000000000001	-3.9710157207164345
41.1	-124.90000000000002	-3.9696427988435223
41.1	-124.8	-3.969036442470204
41.1	-124.7	-3.9691976515337903
41.1	-124.59999999999998	-3.970126160038216
41.1	-124.49999999999999	-3.9718204380171316
41.1	-124.39999999999999	-3.9742777028008316
41.1	-124.3	-3.9774939394013518
41.1	-124.2	-3.981463929682264
41.1	-124.1	-3.98618128984139
41.1	-124.0	-3.9916385156097713
41.1	-123.9	-3.9978270344617464
41.1	-123.80000000000001	-4.004737264041636
41.1	-123.70000000000002	-4.012358675943807
